PROVINSI,KABUPATEN,KECAMATAN,YANG ADA,YANG LAPOR,%,JUMLAH KLIEN YANG MENDAPAT PELAYANAN KONSULTASI DAN KONSELING PADA PPKS,DATA DAN INFORMASI BANGGA KENCANA,KELUARG A BALITA DAN ANAK,KELUARGA REMAJA DAN REMAJA,KELUARGA LANSIA DAN LANSIA,PRA NIKAH,KB DAN KESEHATAN REPRODUKS I,KELUARGA HARMONIS,PEMBINAAN PEMBERDAYAA N EKONOMI PRODUKTIF,LAINNYA,KONSULTASI LANJUTAN,DIRUJUK,SELESAI,BULAN,TAHUN
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,1,1,100,2,0,0,2,0,0,0,0,0,0,2,0,0,MARET,2023
SULAWESI BARAT,MAMASA,MEHALAAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MARET,2023
SULAWESI BARAT,MAMUJU TENGAH,TOBADAK,1,1,100,1,0,0,0,0,1,0,0,0,0,0,0,1,MARET,2023
SULAWESI BARAT,MAMUJU TENGAH,PANGALE,1,1,100,2,0,0,1,0,0,1,0,0,0,0,0,2,MARET,2023
SULAWESI BARAT,MAMUJU TENGAH,BUDONG-BUDONG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MARET,2023
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,1,1,100,1,0,1,0,0,0,0,0,0,0,0,0,1,MARET,2023
SULAWESI BARAT,MAMUJU TENGAH,KAROSSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MARET,2023
SULAWESI BARAT,MAMUJU,MAMUJU,1,1,100,1,1,0,0,0,0,0,0,0,0,0,0,1,APRIL,2023
SULAWESI BARAT,MAMUJU,TAPALANG,1,1,100,8,0,0,2,0,3,3,0,0,0,0,0,8,APRIL,2023
SULAWESI BARAT,MAMUJU,KALUKKU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,2023
SULAWESI BARAT,MAMUJU,KALUMPANG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,2023
SULAWESI BARAT,MAMUJU,PAPALANG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,2023
SULAWESI BARAT,MAMUJU,SAMPAGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,2023
SULAWESI BARAT,MAMUJU,TOMMO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,2023
SULAWESI BARAT,MAMUJU,SIMBORO,2,1,50,5,0,0,0,0,0,0,0,5,0,0,0,5,APRIL,2023
SULAWESI BARAT,MAMUJU,TAPALANG BARAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,2023
SULAWESI BARAT,MAMUJU,BONEHAU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,2023
SULAWESI BARAT,MAMUJU,KEP. BALA BALAKANG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,2023
SULAWESI BARAT,MAJENE,BANGGAE,1,1,100,1,0,0,0,0,0,1,0,0,0,0,0,1,APRIL,2023
SULAWESI BARAT,MAJENE,PAMBOANG,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,APRIL,2023
SULAWESI BARAT,MAJENE,SENDANA,1,1,100,1,0,1,0,0,0,0,0,0,0,0,0,1,APRIL,2023
SULAWESI BARAT,MAJENE,MALUNDA,1,1,100,1,0,0,0,0,0,1,0,0,0,0,0,1,APRIL,2023
SULAWESI BARAT,MAJENE,ULUMANDA,1,1,100,1,0,0,0,0,1,0,0,0,0,1,0,0,APRIL,2023
SULAWESI BARAT,MAJENE,TAMMERODO SENDANA,1,1,100,5,0,0,0,0,0,5,0,0,0,0,0,5,APRIL,2023
SULAWESI BARAT,MAJENE,TUBO SENDANA,1,1,100,1,0,0,0,0,0,1,0,0,0,0,0,1,APRIL,2023
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,1,1,100,1,0,0,0,0,1,0,0,0,0,0,0,1,APRIL,2023
SULAWESI BARAT,POLEWALI MANDAR,TINAMBUNG,1,1,100,1,0,1,0,0,0,0,0,0,0,0,0,1,APRIL,2023
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,1,1,100,3,1,0,1,1,0,0,0,0,0,0,0,3,APRIL,2023
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,1,1,100,6,0,0,0,0,0,6,0,0,0,0,0,6,APRIL,2023
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,1,1,100,2,1,0,0,0,0,0,1,0,0,2,0,0,APRIL,2023
SULAWESI BARAT,POLEWALI MANDAR,TUTAR,1,1,100,2,1,0,1,0,0,0,0,0,0,0,0,2,APRIL,2023
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,1,1,100,1,0,0,0,0,1,0,0,0,0,1,0,0,APRIL,2023
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,1,1,100,2,0,1,1,0,0,0,0,0,0,0,0,2,APRIL,2023
SULAWESI BARAT,POLEWALI MANDAR,MAPILLI,1,1,100,1,0,0,1,0,0,0,0,0,0,0,0,1,APRIL,2023
SULAWESI BARAT,POLEWALI MANDAR,MATANGNGA,1,1,100,1,0,0,0,0,0,1,0,0,0,0,0,1,APRIL,2023
SULAWESI BARAT,POLEWALI MANDAR,LUYO,1,1,100,1,1,0,0,0,0,0,0,0,0,0,0,1,APRIL,2023
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,2023
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,1,1,100,1,0,0,0,0,1,0,0,0,0,0,0,1,APRIL,2023
SULAWESI BARAT,POLEWALI MANDAR,ANREAPI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,2023
SULAWESI BARAT,POLEWALI MANDAR,MATAKALI,1,1,100,1,0,0,0,0,1,0,0,0,0,0,0,1,APRIL,2023
SULAWESI BARAT,POLEWALI MANDAR,ALLU,1,1,100,4,0,4,0,0,0,0,0,0,0,0,0,4,APRIL,2023
SULAWESI BARAT,POLEWALI MANDAR,BULO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,2023
SULAWESI BARAT,MAMASA,MAMBI,1,1,100,1,0,0,0,0,0,0,1,0,0,1,0,0,APRIL,2023
SULAWESI BARAT,MAMASA,ARALLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,2023
SULAWESI BARAT,MAMASA,MAMASA,1,1,100,1,0,0,1,0,0,0,0,0,0,1,0,0,APRIL,2023
SULAWESI BARAT,MAMASA,PANA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,2023
SULAWESI BARAT,MAMASA,TABULAHAN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,2023
SULAWESI BARAT,MAMASA,SUMARORONG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,2023
SULAWESI BARAT,MAMASA,MESSAWA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,2023
SULAWESI BARAT,MAMASA,SESENAPADANG,1,1,100,1,1,0,0,0,0,0,0,0,0,0,0,1,APRIL,2023
SULAWESI BARAT,MAMASA,TANDUK KALUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,2023
SULAWESI BARAT,MAMASA,TABANG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,2023
SULAWESI BARAT,MAMASA,BAMBANG,1,1,100,1,0,0,0,0,0,0,0,1,0,0,0,1,APRIL,2023
SULAWESI BARAT,MAMASA,BALLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,2023
SULAWESI BARAT,MAMASA,NOSU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,2023
SULAWESI BARAT,MAMASA,TAWALIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,2023
SULAWESI BARAT,MAMASA,RANTEBULAHAN TIMUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,2023
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,1,1,100,2,0,0,2,0,0,0,0,0,0,2,0,0,APRIL,2023
SULAWESI BARAT,MAMASA,MEHALAAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,2023
SULAWESI BARAT,MAMUJU TENGAH,TOBADAK,1,1,100,4,0,4,0,0,0,0,0,0,0,0,0,4,APRIL,2023
SULAWESI BARAT,MAMUJU TENGAH,PANGALE,1,1,100,3,1,0,0,0,1,1,0,0,0,1,0,2,APRIL,2023
SULAWESI BARAT,MAMUJU TENGAH,BUDONG-BUDONG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,2023
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,1,1,100,1,0,0,1,0,0,0,0,0,0,0,0,1,APRIL,2023
SULAWESI BARAT,MAMUJU TENGAH,KAROSSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,2023
SULAWESI BARAT,PASANGKAYU,BAMBALAMOTU,1,1,100,1,0,0,0,0,0,1,0,0,0,0,0,1,APRIL,2023
SULAWESI BARAT,PASANGKAYU,PASANGKAYU,1,1,100,1,0,0,1,0,0,0,0,0,0,0,0,1,APRIL,2023
SULAWESI BARAT,PASANGKAYU,BARAS,1,1,100,1,1,0,0,0,0,0,0,0,0,0,0,1,APRIL,2023
SULAWESI BARAT,PASANGKAYU,SARUDU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,2023
SULAWESI BARAT,PASANGKAYU,DAPURANG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,2023
SULAWESI BARAT,PASANGKAYU,DURIPOKU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,2023
SULAWESI BARAT,PASANGKAYU,BULU TABA,1,1,100,2,0,0,1,0,0,1,0,0,0,1,0,1,APRIL,2023
SULAWESI BARAT,PASANGKAYU,TIKKE RAYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,2023
SULAWESI BARAT,PASANGKAYU,PEDONGGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,2023
SULAWESI BARAT,PASANGKAYU,BAMBAIRA,1,1,100,2,0,1,0,0,0,1,0,0,0,0,0,2,APRIL,2023
SULAWESI BARAT,PASANGKAYU,SARJO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,2023
SULAWESI BARAT,PASANGKAYU,LARIANG,1,1,100,1,0,0,0,0,0,1,0,0,0,0,0,1,APRIL,2023
SULAWESI BARAT,PASANGKAYU,BAMBALAMOTU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEI,2023
SULAWESI BARAT,PASANGKAYU,PASANGKAYU,1,1,100,1,0,0,1,0,0,0,0,0,0,0,0,1,MEI,2023
SULAWESI BARAT,PASANGKAYU,BARAS,1,1,100,1,1,0,0,0,0,0,0,0,0,0,0,1,MEI,2023
SULAWESI BARAT,PASANGKAYU,SARUDU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEI,2023
SULAWESI BARAT,PASANGKAYU,DAPURANG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEI,2023
SULAWESI BARAT,PASANGKAYU,DURIPOKU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEI,2023
SULAWESI BARAT,PASANGKAYU,BULU TABA,1,1,100,2,0,0,0,0,2,0,0,0,0,1,0,1,MEI,2023
SULAWESI BARAT,PASANGKAYU,TIKKE RAYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEI,2023
SULAWESI BARAT,PASANGKAYU,PEDONGGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEI,2023
SULAWESI BARAT,PASANGKAYU,BAMBAIRA,1,1,100,2,0,1,0,0,0,1,0,0,0,0,0,2,MEI,2023
SULAWESI BARAT,PASANGKAYU,SARJO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEI,2023
SULAWESI BARAT,PASANGKAYU,LARIANG,1,1,100,1,0,0,0,0,0,1,0,0,0,0,0,1,MEI,2023
SULAWESI BARAT,MAMUJU,MAMUJU,1,1,100,1,0,0,0,0,0,1,0,0,0,0,0,1,MEI,2023
SULAWESI BARAT,MAMUJU,TAPALANG,1,1,100,9,0,0,6,0,0,3,0,0,0,0,0,9,MEI,2023
SULAWESI BARAT,MAMUJU,KALUKKU,1,1,100,2,0,0,1,0,0,1,0,0,0,0,0,2,MEI,2023
SULAWESI BARAT,MAMUJU,KALUMPANG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEI,2023
SULAWESI BARAT,MAMUJU,PAPALANG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEI,2023
SULAWESI BARAT,MAMUJU,SAMPAGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEI,2023
SULAWESI BARAT,MAMUJU,TOMMO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEI,2023
SULAWESI BARAT,MAMUJU,SIMBORO,2,1,50,1,0,0,0,0,0,0,0,1,0,0,0,1,MEI,2023
SULAWESI BARAT,MAMUJU,TAPALANG BARAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEI,2023
SULAWESI BARAT,MAMUJU,BONEHAU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEI,2023
SULAWESI BARAT,MAMUJU,KEP. BALA BALAKANG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEI,2023
SULAWESI BARAT,MAMASA,MAMBI,1,1,100,1,0,0,1,0,0,0,0,0,0,1,0,0,MEI,2023
SULAWESI BARAT,MAMASA,ARALLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEI,2023
SULAWESI BARAT,MAMASA,MAMASA,1,1,100,1,1,0,0,0,0,0,0,0,0,0,0,1,MEI,2023
SULAWESI BARAT,MAMASA,PANA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEI,2023
SULAWESI BARAT,MAMASA,TABULAHAN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEI,2023
SULAWESI BARAT,MAMASA,SUMARORONG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEI,2023
SULAWESI BARAT,MAMASA,MESSAWA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEI,2023
SULAWESI BARAT,MAMASA,SESENAPADANG,1,1,100,2,1,0,1,0,0,0,0,0,0,2,0,0,MEI,2023
SULAWESI BARAT,MAMASA,TANDUK KALUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEI,2023
SULAWESI BARAT,MAMASA,TABANG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEI,2023
SULAWESI BARAT,MAMASA,BAMBANG,1,1,100,1,0,0,0,0,0,0,0,0,1,0,0,1,MEI,2023
SULAWESI BARAT,MAMASA,BALLA,1,1,100,1,0,0,0,0,0,1,0,0,0,1,0,0,MEI,2023
SULAWESI BARAT,MAMASA,NOSU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEI,2023
SULAWESI BARAT,MAMASA,TAWALIAN,1,1,100,1,0,0,0,0,1,0,0,0,0,1,0,0,MEI,2023
SULAWESI BARAT,MAMASA,RANTEBULAHAN TIMUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEI,2023
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,1,1,100,2,0,0,1,0,1,0,0,0,0,2,0,0,MEI,2023
SULAWESI BARAT,MAMASA,MEHALAAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEI,2023
SULAWESI BARAT,POLEWALI MANDAR,TINAMBUNG,1,1,100,1,0,1,0,0,0,0,0,0,0,0,0,1,MEI,2023
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,1,1,100,3,2,0,1,0,0,0,0,0,0,0,0,3,MEI,2023
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,1,1,100,7,0,0,1,0,0,6,0,0,0,0,0,7,MEI,2023
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,1,1,100,1,0,0,0,0,1,0,0,0,0,1,0,0,MEI,2023
SULAWESI BARAT,POLEWALI MANDAR,TUTAR,1,1,100,1,0,0,0,0,0,1,0,0,0,0,0,1,MEI,2023
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,1,1,100,1,0,0,0,0,0,0,0,0,1,0,0,1,MEI,2023
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,1,1,100,2,0,1,1,0,0,0,0,0,0,0,0,2,MEI,2023
SULAWESI BARAT,POLEWALI MANDAR,MAPILLI,1,1,100,1,0,0,0,0,0,1,0,0,0,0,0,1,MEI,2023
SULAWESI BARAT,POLEWALI MANDAR,MATANGNGA,1,1,100,1,0,0,0,0,0,1,0,0,0,0,0,1,MEI,2023
SULAWESI BARAT,POLEWALI MANDAR,LUYO,1,1,100,4,0,4,0,0,0,0,0,0,0,0,0,4,MEI,2023
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,1,1,100,4,0,4,0,0,0,0,0,0,0,0,0,4,MEI,2023
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,1,1,100,3,0,0,1,0,0,2,0,0,0,3,0,0,MEI,2023
SULAWESI BARAT,POLEWALI MANDAR,ANREAPI,1,1,100,5,0,1,2,1,1,0,0,0,0,1,0,4,MEI,2023
SULAWESI BARAT,POLEWALI MANDAR,MATAKALI,1,1,100,5,0,0,0,0,3,0,1,1,0,0,0,5,MEI,2023
SULAWESI BARAT,POLEWALI MANDAR,ALLU,1,1,100,7,0,7,0,0,0,0,0,0,0,0,0,7,MEI,2023
SULAWESI BARAT,POLEWALI MANDAR,BULO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEI,2023
SULAWESI BARAT,MAJENE,BANGGAE,1,1,100,1,0,0,0,0,0,1,0,0,0,0,0,1,MEI,2023
SULAWESI BARAT,MAJENE,PAMBOANG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEI,2023
SULAWESI BARAT,MAJENE,SENDANA,1,1,100,1,0,1,0,0,0,0,0,0,0,0,0,1,MEI,2023
SULAWESI BARAT,MAJENE,MALUNDA,1,1,100,1,0,1,0,0,0,0,0,0,0,0,0,1,MEI,2023
SULAWESI BARAT,MAJENE,ULUMANDA,1,1,100,1,0,0,1,0,0,0,0,0,0,0,0,1,MEI,2023
SULAWESI BARAT,MAJENE,TAMMERODO SENDANA,1,1,100,5,0,0,0,0,0,5,0,0,0,0,0,5,MEI,2023
SULAWESI BARAT,MAJENE,TUBO SENDANA,1,1,100,8,0,0,0,0,0,8,0,0,0,0,0,8,MEI,2023
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,1,1,100,1,0,0,1,0,0,0,0,0,0,1,0,0,MEI,2023
SULAWESI BARAT,MAMUJU TENGAH,TOBADAK,1,1,100,1,0,0,0,0,0,1,0,0,0,0,0,1,MEI,2023
SULAWESI BARAT,MAMUJU TENGAH,PANGALE,1,1,100,2,0,1,1,0,0,0,0,0,0,0,0,2,MEI,2023
SULAWESI BARAT,MAMUJU TENGAH,BUDONG-BUDONG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEI,2023
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEI,2023
SULAWESI BARAT,MAMUJU TENGAH,KAROSSA,1,1,100,1,0,0,0,0,0,1,0,0,0,0,0,1,MEI,2023
SULAWESI BARAT,MAJENE,BANGGAE,1,1,100,1,0,0,0,0,0,1,0,0,0,0,0,1,JUNI,2023
SULAWESI BARAT,MAJENE,PAMBOANG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUNI,2023
SULAWESI BARAT,MAJENE,SENDANA,1,1,100,1,0,0,0,1,0,0,0,0,0,0,0,1,JUNI,2023
SULAWESI BARAT,MAJENE,MALUNDA,1,1,100,2,0,1,1,0,0,0,0,0,0,0,0,2,JUNI,2023
SULAWESI BARAT,MAJENE,ULUMANDA,1,1,100,1,0,0,1,0,0,0,0,0,0,1,0,0,JUNI,2023
SULAWESI BARAT,MAJENE,TAMMERODO SENDANA,1,1,100,7,0,0,0,0,0,7,0,0,0,0,0,7,JUNI,2023
SULAWESI BARAT,MAJENE,TUBO SENDANA,1,1,100,5,0,0,0,0,0,5,0,0,0,0,0,5,JUNI,2023
SULAWESI BARAT,MAJENE,BANGGAE TIMUR,1,1,100,5,0,0,0,0,0,5,0,0,0,0,0,5,JUNI,2023
SULAWESI BARAT,MAMUJU,MAMUJU,1,1,100,1,0,0,0,0,0,1,0,0,0,1,0,0,JUNI,2023
SULAWESI BARAT,MAMUJU,TAPALANG,1,1,100,9,0,0,2,0,0,3,0,4,0,0,1,8,JUNI,2023
SULAWESI BARAT,MAMUJU,KALUKKU,1,1,100,1,0,0,0,0,0,1,0,0,0,0,0,1,JUNI,2023
SULAWESI BARAT,MAMUJU,KALUMPANG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUNI,2023
SULAWESI BARAT,MAMUJU,PAPALANG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUNI,2023
SULAWESI BARAT,MAMUJU,SAMPAGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUNI,2023
SULAWESI BARAT,MAMUJU,TOMMO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUNI,2023
SULAWESI BARAT,MAMUJU,SIMBORO,2,1,50,1,1,0,0,0,0,0,0,0,0,0,0,1,JUNI,2023
SULAWESI BARAT,MAMUJU,TAPALANG BARAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUNI,2023
SULAWESI BARAT,MAMUJU,BONEHAU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUNI,2023
SULAWESI BARAT,MAMUJU,KEP. BALA BALAKANG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUNI,2023
SULAWESI BARAT,MAMASA,MAMBI,1,1,100,2,1,0,1,0,0,0,0,0,0,2,0,0,JUNI,2023
SULAWESI BARAT,MAMASA,ARALLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUNI,2023
SULAWESI BARAT,MAMASA,MAMASA,1,1,100,1,0,0,1,0,0,0,0,0,0,0,0,1,JUNI,2023
SULAWESI BARAT,MAMASA,PANA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUNI,2023
SULAWESI BARAT,MAMASA,TABULAHAN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUNI,2023
SULAWESI BARAT,MAMASA,SUMARORONG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUNI,2023
SULAWESI BARAT,MAMASA,MESSAWA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUNI,2023
SULAWESI BARAT,MAMASA,SESENAPADANG,1,1,100,1,0,0,1,0,0,0,0,0,0,1,0,0,JUNI,2023
SULAWESI BARAT,MAMASA,TANDUK KALUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUNI,2023
SULAWESI BARAT,MAMASA,TABANG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUNI,2023
SULAWESI BARAT,MAMASA,BAMBANG,1,1,100,1,0,0,0,0,0,0,0,0,1,0,0,1,JUNI,2023
SULAWESI BARAT,MAMASA,BALLA,1,1,100,1,0,0,1,0,0,0,0,0,0,1,0,0,JUNI,2023
SULAWESI BARAT,MAMASA,NOSU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUNI,2023
SULAWESI BARAT,MAMASA,TAWALIAN,1,1,100,2,0,0,1,0,1,0,0,0,0,2,0,0,JUNI,2023
SULAWESI BARAT,MAMASA,RANTEBULAHAN TIMUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUNI,2023
SULAWESI BARAT,MAMASA,BUNTUMALANGKA,1,1,100,2,0,0,0,0,0,2,0,0,0,2,0,0,JUNI,2023
SULAWESI BARAT,MAMASA,MEHALAAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUNI,2023
SULAWESI BARAT,POLEWALI MANDAR,TINAMBUNG,1,1,100,1,0,1,0,0,0,0,0,0,0,0,0,1,JUNI,2023
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,1,1,100,3,0,1,1,0,1,0,0,0,0,0,0,3,JUNI,2023
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,1,1,100,13,3,0,1,0,0,7,0,0,2,0,0,13,JUNI,2023
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,1,1,100,6,0,0,0,0,0,0,0,0,6,6,0,0,JUNI,2023
SULAWESI BARAT,POLEWALI MANDAR,TUTAR,1,1,100,1,1,0,0,0,0,0,0,0,0,0,0,1,JUNI,2023
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,1,1,100,1,0,0,1,0,0,0,0,0,0,1,0,0,JUNI,2023
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,1,1,100,1,0,0,1,0,0,0,0,0,0,0,0,1,JUNI,2023
SULAWESI BARAT,POLEWALI MANDAR,MAPILLI,1,1,100,5,0,0,0,0,0,5,0,0,0,0,0,5,JUNI,2023
SULAWESI BARAT,POLEWALI MANDAR,MATANGNGA,1,1,100,1,0,0,0,0,0,0,0,0,1,0,0,1,JUNI,2023
SULAWESI BARAT,POLEWALI MANDAR,LUYO,1,1,100,5,0,4,0,0,0,0,0,1,0,1,0,4,JUNI,2023
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUNI,2023
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,1,1,100,3,0,1,0,0,2,0,0,0,0,3,0,0,JUNI,2023
SULAWESI BARAT,POLEWALI MANDAR,ANREAPI,1,1,100,6,0,4,0,0,0,2,0,0,0,1,0,5,JUNI,2023
SULAWESI BARAT,POLEWALI MANDAR,MATAKALI,1,1,100,1,1,0,0,0,0,0,0,0,0,0,0,1,JUNI,2023
SULAWESI BARAT,POLEWALI MANDAR,ALLU,1,1,100,7,0,7,0,0,0,0,0,0,0,0,0,7,JUNI,2023
SULAWESI BARAT,POLEWALI MANDAR,BULO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUNI,2023
SULAWESI BARAT,MAMUJU TENGAH,TOBADAK,1,1,100,3,0,0,0,0,0,3,0,0,0,0,0,3,JUNI,2023
SULAWESI BARAT,MAMUJU TENGAH,PANGALE,1,1,100,2,0,0,0,0,1,1,0,0,0,0,0,2,JUNI,2023
SULAWESI BARAT,MAMUJU TENGAH,BUDONG-BUDONG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUNI,2023
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUNI,2023
SULAWESI BARAT,MAMUJU TENGAH,KAROSSA,1,1,100,1,0,1,0,0,0,0,0,0,0,0,0,1,JUNI,2023
SULAWESI BARAT,PASANGKAYU,BAMBALAMOTU,1,1,100,1,0,0,0,0,0,1,0,0,0,1,0,0,JUNI,2023
SULAWESI BARAT,PASANGKAYU,PASANGKAYU,1,1,100,2,0,0,1,0,0,1,0,0,0,0,0,2,JUNI,2023
